serialnumberofsystemduringyear,basinoforigin,name,date-dd-mm-yyyy,time-utc,latitude-lat,longitude-long,cinoorornot,estimatedcentralpressurehpaorecp,maximumsustainedsurfacewind-kt,pressuredrophpaorealdelta,grade-text
6,BOB,HUDHUD,8/10/2014,0000,12.2,93.0,2.0,1000,30,5.0,DD
6,BOB,HUDHUD,8/10/2014,0300,12.3,92.9,2.5,998,35,7.0,CS
6,BOB,HUDHUD,8/10/2014,The system crossed Andaman & Nicobar islands near Long island (near Lat. 12.4° N and Long. 92.9° E) between 0300-0400 UTC,,,,,,,
6,BOB,HUDHUD,8/10/2014,0600,12.5,92.5,2.5,996,40,8.0,CS
6,BOB,HUDHUD,8/10/2014,0900,12.7,91.7,2.5,996,40,8.0,CS
6,BOB,HUDHUD,8/10/2014,1200,12.8,91.0,2.5,996,40,8.0,CS
6,BOB,HUDHUD,8/10/2014,1500,13.0,90.5,2.5,996,40,8.0,CS
6,BOB,HUDHUD,8/10/2014,1800,13.2,90.2,3.0,994,45,9.0,CS
6,BOB,HUDHUD,8/10/2014,2100,13.5,89.6,3.0,992,45,10.0,CS
6,BOB,HUDHUD,9/10/2014,0000,13.7,89.2,3.0,990,45,12.0,CS
6,BOB,HUDHUD,9/10/2014,0300,13.8,89.0,3.5,988,55,16.0,SCS
6,BOB,HUDHUD,9/10/2014,0600,13.9,88.8,3.5,988,55,16.0,SCS
6,BOB,HUDHUD,9/10/2014,0900,14.6,88.6,3.5,988,55,16.0,SCS
6,BOB,HUDHUD,9/10/2014,1200,14.1,88.4,3.5,988,55,16.0,SCS
6,BOB,HUDHUD,9/10/2014,1500,14.1,88.1,3.5,988,55,16.0,SCS
6,BOB,HUDHUD,9/10/2014,1800,14.1,87.9,3.5,988,55,16.0,SCS
6,BOB,HUDHUD,9/10/2014,2100,14.3,87.7,3.5,988,60,16.0,SCS
6,BOB,HUDHUD,10/10/2014,0000,14.4,87.6,3.5,988,60,16.0,SCS
6,BOB,HUDHUD,10/10/2014,0300,14.7,87.2,3.5,988,60,16.0,SCS
6,BOB,HUDHUD,10/10/2014,0600,14.8,87.0,3.5,986,60,18.0,SCS
6,BOB,HUDHUD,10/10/2014,0900,15.0,86.8,4.0,984,65,22.0,VSCS
6,BOB,HUDHUD,10/10/2014,1200,15.2,86.7,4.0,982,70,26.0,VSCS
6,BOB,HUDHUD,10/10/2014,1500,15.4,86.5,4.0,980,75,28.0,VSCS
6,BOB,HUDHUD,10/10/2014,1800,15.5,86.4,4.0,978,75,30.0,VSCS
6,BOB,HUDHUD,10/10/2014,2100,15.7,86.1,4.0,974,75,30.0,VSCS
6,BOB,HUDHUD,11/10/2014,0000,15.9,85.7,4.0,970,75,30.0,VSCS
6,BOB,HUDHUD,11/10/2014,0300,16.0,85.4,4.5,968,80,34.0,VSCS
6,BOB,HUDHUD,11/10/2014,0600,16.1,85.1,5.0,966,90,40.0,ESCS
6,BOB,HUDHUD,11/10/2014,0900,16.1,85.0,5.0,964,90,42.0,ESCS
6,BOB,HUDHUD,11/10/2014,1200,16.2,84.8,5.0,962,95,44.0,ESCS
6,BOB,HUDHUD,11/10/2014,1500,16.2,84.8,5.0,960,95,46.0,ESCS
6,BOB,HUDHUD,11/10/2014,1800,16.4,84.7,5.0,954,100,50.0,ESCS
6,BOB,HUDHUD,11/10/2014,2100,16.7,84.4,5.0,952,100,52.0,ESCS
6,BOB,HUDHUD,12/10/2014,0000,17.2,84.2,5.0,950,100,54.0,ESCS
6,BOB,HUDHUD,12/10/2014,0300,17.4,83.8,5.0,950,100,54.0,ESCS
6,BOB,HUDHUD,12/10/2014,0600,17.6,83.4,5.0,950,100,54.0,ESCS
6,BOB,HUDHUD,12/10/2014,The system crossed Andhra Pradesh coast over Visakhapatnam (near Lat 17.7° N and Long. 83.3° between 0630-0730 UTC,,,,,,,
6,BOB,HUDHUD,12/10/2014,0900,17.8,83.0,-,960,90,42.0,ESCS
6,BOB,HUDHUD,12/10/2014,1200,18.0,82.7,-,982,60,20.0,SCS
6,BOB,HUDHUD,12/10/2014,1500,18.3,82.5,-,986,45,15.0,CS
6,BOB,HUDHUD,12/10/2014,1800,18.7,82.3,-,987,40,14.0,CS
6,BOB,HUDHUD,12/10/2014,2100,18.7,82.3,-,988,40,13.0,DD
6,BOB,HUDHUD,13/10/2014,0000,19.5,81.5,-,994,30,8.0,DD
6,BOB,HUDHUD,13/10/2014,0300,20.5,81.5,-,996,30,6.0,DD
6,BOB,HUDHUD,13/10/2014,0600,20.7,81.5,-,998,30,5.0,D
6,BOB,HUDHUD,13/10/2014,1200,21.3,81.5,-,998,25,4.0,D
6,BOB,HUDHUD,13/10/2014,1800,22.3,81.5,-,1000,25,4.0,D
6,BOB,HUDHUD,14/10/2014,0000,24.8,81.5,-,1000,25,4.0,D
6,BOB,HUDHUD,14/10/2014,0300,25.1,81.6,-,1000,20,3.0,D
6,BOB,HUDHUD,14/10/2014,0600,25.6,81.7,-,1000,20,3.0,D
6,BOB,HUDHUD,14/10/2014,0900,26.3,81.8,-,1000,20,3.0,D
6,BOB,HUDHUD,14/10/2014,1200,Weakened into a well-marked low pressure area over east Uttar Pradesh and neighbourhood,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,AS,NILOFAR,25/10/2014,0000,12.5,61.5,1.5,1004,25,3.0,D
7,AS,NILOFAR,25/10/2014,0300,12.5,61.5,1.5,1004,25,3.0,D
7,AS,NILOFAR,25/10/2014,0600,12.5,61.5,1.5,1004,25,3.0,D
7,AS,NILOFAR,25/10/2014,1200,13.0,61.0,1.5,1003,25,3.0,D
7,AS,NILOFAR,25/10/2014,1800,13.0,61.0,1.5,1003,25,3.0,D
7,AS,NILOFAR,26/10/2014,0000,14.0,62.0,1.5,1002,25,4.0,D
7,AS,NILOFAR,26/10/2014,0300,14.0,62.0,2.0,999,30,5.0,DD
7,AS,NILOFAR,26/10/2014,0600,14.1,62.0,2.5,998,35,6.0,CS
7,AS,NILOFAR,26/10/2014,0900,14.1,62.0,2.5,996,35,7.0,CS
7,AS,NILOFAR,26/10/2014,1200,14.2,62.0,2.5,994,40,8.0,CS
7,AS,NILOFAR,26/10/2014,1500,14.3,62.0,3.0,994,40,8.0,CS
7,AS,NILOFAR,26/10/2014,1800,14.4,62.0,3.0,994,45,10.0,CS
7,AS,NILOFAR,26/10/2014,2100,14.5,62.0,3.0,994,50,12.0,SCS
7,AS,NILOFAR,27/10/2014,0000,14.8,62.0,3.5,990,55,16.0,SCS
7,AS,NILOFAR,27/10/2014,0300,14.9,62.0,3.5,990,60,18.0,SCS
7,AS,NILOFAR,27/10/2014,0600,14.9,62.0,4.0,986,65,20.0,VSCS
7,AS,NILOFAR,27/10/2014,0900,14.9,62.0,4.0,984,65,22.0,VSCS
7,AS,NILOFAR,27/10/2014,1200,15.0,62.0,4.0,982,70,24.0,VSCS
7,AS,NILOFAR,27/10/2014,1500,15.1,62.0,4.0,981,70,25.0,VSCS
7,AS,NILOFAR,27/10/2014,1800,15.3,62.0,4.0,980,70,26.0,VSCS
7,AS,NILOFAR,27/10/2014,2100,15.6,61.8,4.0,979,75,27.0,VSCS
7,AS,NILOFAR,28/10/2014,0000,15.7,61.8,4.0,978,75,28.0,VSCS
7,AS,NILOFAR,28/10/2014,0300,15.8,61.7,4.0,977,75,29.0,VSCS
7,AS,NILOFAR,28/10/2014,0600,15.9,61.6,4.5,974,80,32.0,VSCS
7,AS,NILOFAR,28/10/2014,0900,16.3,61.6,5.0,966,90,40.0,ESCS
7,AS,NILOFAR,28/10/2014,1200,16.7,61.8,5.5,954,100,52.0,ESCS
7,AS,NILOFAR,28/10/2014,1500,17.2,61.8,5.5,952,105,54.0,ESCS
7,AS,NILOFAR,28/10/2014,1800,17.6,61.8,5.5,950,110,56.0,ESCS
7,AS,NILOFAR,28/10/2014,2100,18.0,61.8,5.5,950,110,56.0,ESCS
7,AS,NILOFAR,29/10/2014,0000,18.2,62.0,5.5,954,105,52.0,ESCS
7,AS,NILOFAR,29/10/2014,0300,18.7,62.0,5.0,958,100,48.0,ESCS
7,AS,NILOFAR,29/10/2014,0600,18.9,62.0,5.0,962,95,44.0,ESCS
7,AS,NILOFAR,29/10/2014,0900,19.0,62.0,5.0,968,90,40.0,ESCS
7,AS,NILOFAR,29/10/2014,1200,19.2,62.2,4.5,974,80,32.0,VSCS
7,AS,NILOFAR,29/10/2014,1500,19.4,62.5,4.0,980,70,26.0,VSCS
7,AS,NILOFAR,29/10/2014,1800,19.4,62.8,4.0,986,70,24.0,VSCS
7,AS,NILOFAR,29/10/2014,2100,19.4,63.1,3.5,988,60,20.0,SCS
7,AS,NILOFAR,30/10/2014,0000,19.5,63.6,3.5,990,60,18.0,SCS
7,AS,NILOFAR,30/10/2014,0300,19.8,64.1,3.0,994,50,14.0,SCS
7,AS,NILOFAR,30/10/2014,0600,20.2,64.3,3.0,998,45,10.0,SCS
7,AS,NILOFAR,30/10/2014,0900,20.2,64.5,2.5,1000,40,9.0,CS
7,AS,NILOFAR,30/10/2014,1200,20.5,64.6,2.5,1001,40,8.0,CS
7,AS,NILOFAR,30/10/2014,1800,20.6,64.7,2.5,1002,35,7.0,CS
7,AS,NILOFAR,30/10/2014,2100,20.7,65.0,2.0,1003,30,5.0,DD
7,AS,NILOFAR,31/10/2014,0000,20.7,65.1,1.5,1004,25,4.0,D
7,AS,NILOFAR,31/10/2014,0300,Weakened into a well-marked low pressure area over northeast Arabian Sea off Gujarat coast.,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,BOB,-,5/11/2014,0900,13.0,87.5,1.5,1000,25,4.0,D
8,BOB,-,5/11/2014,1200,13.0,87.5,1.5,1000,25,4.0,D
8,BOB,-,5/11/2014,1800,13.5,87.5,1.5,1000,25,4.0,D
8,BOB,-,6/11/2014,0000,13.8,87.5,1.5,1000,25,4.0,D
8,BOB,-,6/11/2014,0300,14.0,87.5,2.0,998,30,5.0,DD
8,BOB,-,6/11/2014,0600,14.1,87.5,2.0,998,30,6.0,DD
8,BOB,-,6/11/2014,1200,14.1,88.0,2.0,998,30,6.0,DD
8,BOB,-,6/11/2014,1800,13.8,88.0,2.0,1000,30,6.0,DD
8,BOB,-,7/11/2014,0000,14.0,87.5,2.0,1001,30,5.0,DD
8,BOB,-,7/11/2014,0300,14.2,87.5,1.5,1001,30,5.0,DD
8,BOB,-,7/11/2014,0600,14.2,87.5,1.5,1003,25,4.0,D
8,BOB,-,7/11/2014,1200,14.2,87.5,1.5,1003,25,4.0,D
8,BOB,-,7/11/2014,1800,14.3,87.0,1.5,1004,25,4.0,D
8,BOB,-,8/11/2014,0000,14.3,86.5,1.5,1005,25,3.0,D
8,BOB,-,8/11/2014,0300,Weakened into a well marked low pressure area over westcentral Bay of Bengal,,,,,,
1,ARB,ASHOBAA,7/6/2015,0300,14.5,68.5,1.5,1004,25,3.0,D
1,ARB,ASHOBAA,7/6/2015,0600,15.0,68.2,1.5,1004,25,3.0,D
1,ARB,ASHOBAA,7/6/2015,1200,16.0,68.0,1.5,1003,25,4.0,D
1,ARB,ASHOBAA,7/6/2015,1800,16.5,68.0,1.5,1003,25,4.0,D
1,ARB,ASHOBAA,8/6/2015,0000,17.5,67.5,2.0,996,30,5.0,DD
1,ARB,ASHOBAA,8/6/2015,0300,17.9,67.2,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,8/6/2015,0600,17.9,67.2,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,8/6/2015,0900,18.5,66.7,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,8/6/2015,1200,18.6,66.5,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,8/6/2015,1500,18.8,66.2,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,8/6/2015,1800,19.2,65.7,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,8/6/2015,2100,19.5,65.3,2.5,994,35,7.0,CS
1,ARB,ASHOBAA,9/6/2015,0000,20.0,65.0,2.5,992,35,8.0,CS
1,ARB,ASHOBAA,9/6/2015,0300,20.0,65.0,2.5,992,35,8.0,CS
1,ARB,ASHOBAA,9/6/2015,0600,20.3,64.6,2.5,990,35,10.0,CS
1,ARB,ASHOBAA,9/6/2015,0900,20.5,63.8,3.0,990,40,10.0,CS
1,ARB,ASHOBAA,9/6/2015,1200,21.0,63.0,3.0,990,40,10.0,CS
1,ARB,ASHOBAA,9/6/2015,1500,21.2,62.5,3.0,990,40,10.0,CS
1,ARB,ASHOBAA,9/6/2015,1800,21.2,62.5,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,9/6/2015,2100,21.3,62.3,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,0000,21.3,62.1,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,0300,21.3,61.8,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,0600,21.3,61.5,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,0900,21.2,61.1,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,1200,21.2,61.1,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,1500,20.9,60.8,3.0,990,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,1800,20.9,60.8,3.0,992,45,10.0,CS
1,ARB,ASHOBAA,10/6/2015,2100,20.9,60.8,3.0,992,45,10.0,CS
1,ARB,ASHOBAA,11/6/2015,0000,20.8,60.8,2.5,994,40,10.0,CS
1,ARB,ASHOBAA,11/6/2015,0300,20.8,60.8,2.5,994,40,10.0,CS
1,ARB,ASHOBAA,11/6/2015,0600,20.8,60.5,2.5,994,35,10.0,CS
1,ARB,ASHOBAA,11/6/2015,0900,20.8,60.3,2.5,994,35,10.0,CS
1,ARB,ASHOBAA,11/6/2015,1200,20.8,60.0,2.5,994,35,10.0,CS
1,ARB,ASHOBAA,11/6/2015,1500,20.8,59.7,2.5,994,35,10.0,CS
1,ARB,ASHOBAA,11/6/2015,1800,20.8,59.7,2.0,996,30,6.0,DD
1,ARB,ASHOBAA,12/6/2015,0000,20.8,59.5,1.5,996,25,4.0,D
1,ARB,ASHOBAA,12/6/2015,0300,20.8,59.5,1.5,996,25,4.0,D
1,ARB,ASHOBAA,12/6/2015,0600,20.8,59.5,1.5,996,25,4.0,D
1,ARB,ASHOBAA,12/6/2015,1200,,,Well marked low pressure area over northwest Arabian Sea and adjoining Oman coast,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,BOB,,20/6/2015,0300,18.0,86.0,1.5,990,25,4.0,D
2,BOB,,20/6/2015,0600,18.5,86.0,1.5,990,25,4.0,D
2,BOB,,20/6/2015,1200,19.0,85.5,1.5,990,25,4.0,D
2,BOB,,20/6/2015,1800,19.2,85.4,1.5,990,25,4.0,D
2,BOB,,20/6/2015,,,,The system crossed Odisha coast between Gopalpur and Puri during 2000-2100 UTC,,,,
2,BOB,,21/6/2015,0000,19.7,85.0,-,992,25,3.0,D
2,BOB,,21/6/2015,0300,20.0,85.0,-,992,25,3.0,D
2,BOB,,21/6/2015,0600,20.0,84.5,,992,25,3.0,D
2,BOB,,21/6/2015,1200,20.5,84.5,-,992,25,3.0,D
2,BOB,,21/6/2015,1800,21.0,84.5,-,992,25,3.0,D
2,BOB,,22/6/2015,0000,,,The system weakened into a well-marked low pressure area over interior Odisha and adjoining Jharkhand and Chhattisgarh at 0000 UTC,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,ARB,,22/6/2015,0300,20.0,67.0,1.5,990,25,4.0,D
3,ARB,,22/6/2015,0600,20.0,67.0,1.5,990,25,4.0,D
3,ARB,,22/6/2015,1200,20.0,67.0,1.5,990,25,4.0,D
3,ARB,,22/6/2015,1800,20.2,68.5,1.5,990,25,4.0,D
3,ARB,,22/6/2015,0000,20.5,69.5,1.5,988,25,4.0,D
3,ARB,,23/6/2015,0300,20.5,70.5,2.0,988,30,6.0,DD
3,ARB,,23/6/2015,0600,21.0,71.0,2.0,988,30,6.0,DD
3,ARB,,23/6/2015,,,,The system crossed South Gujarat coast near Diu between 0900 -1000 UTC ,,,,
3,ARB,,23/6/2015,1200,21.0,71.3,-,990,30,5.0,DD
3,ARB,,23/6/2015,1800,21.6,71.4,-,990,30,5.0,DD
3,ARB,,23/6/2015,0000,22.2,71.5,-,990,30,4.0,DD
3,ARB,,24/6/2015,0300,22.4,72.0,-,990,30,4.0,DD
3,ARB,,24/6/2015,0600,22.8,72.7,-,990,30,3.0,DD
3,ARB,,24/6/2015,1200,23.5,74.0,-,992,25,3.0,D
3,ARB,,24/6/2015,1800,26.0,76.0,-,994,25,3.0,D
3,ARB,,25/6/2015,0000,,,The system weakened into a well-marked low pressure area over northwest Madhya Pradesh and neighbourhood ,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,LAND,,10/7/2015,0300,23.1,85.1,-,996,25,4.0,D
4,LAND,,10/7/2015,0600,23.1,85.0,-,996,25,4.0,D
4,LAND,,10/7/2015,0900,23.3,84.0,-,994,25,4.0,D
4,LAND,,10/7/2015,1200,23.5,83.5,-,994,25,4.0,D
4,LAND,,10/7/2015,1500,23.5,82.5,-,996,25,4.0,D
4,LAND,,10/7/2015,1800,23.6,82.3,-,996,25,4.0,D
4,LAND,,10/7/2015,2100,23.8,81.0,-,996,25,4.0,D
4,LAND,,11/7/2015,0000,24.0,80.5,-,995,25,4.0,D
4,LAND,,11/7/2015,0300,24.0,80.5,-,996,25,4.0,D
4,LAND,,11/7/2015,0600,24.5,80.5,-,996,25,4.0,D
4,LAND,,11/7/2015,0900,24.5,80.5,-,996,25,4.0,D
4,LAND,,11/7/2015,1200,25.5,80.5,-,996,25,4.0,D
4,LAND,,11/7/2015,1500,26.0,80.0,-,996,25,4.0,D
4,LAND,,11/7/2015,1800,26.5,79.5,-,998,25,4.0,D
4,LAND,,11/7/2015,2100,26.0,78.5,-,998,25,4.0,D
4,LAND,,12/7/2015,0000,27.5,78.3,-,998,25,4.0,D
4,LAND,,12/7/2015,0300,28.5,78.0,-,998,25,3.0,D
4,LAND,,12/7/2015,0600,28.5,77.5,-,998,25,3.0,D
4,LAND,,12/7/2015,0900,28.5,77.3,-,998,25,3.0,D
4,LAND,,12/7/2015,1200,,,Weakened into a well marked low pressure area over northwest Uttar Pradesh and adjoining areas of Haryana in the evening.,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,LAND,,27/7/2015,1200,26.2,71.8,-,994,25,4.0,D
5,LAND,,27/7/2015,1500,26.0,71.8,-,994,25,4.0,D
5,LAND,,27/7/2015,1800,25.8,71.8,-,996,25,4.0,D
5,LAND,,27/7/2015,2100,26.1,71.8,-,996,25,4.0,D
5,LAND,,28/7/2015,0000,26.2,71.8,-,994,25,4.0,D
5,LAND,,28/7/2015,0300,24.8,71.8,-,994,30,5.0,DD
5,LAND,,28/7/2015,0600,24.8,71.8,-,994,30,5.0,DD
5,LAND,,28/7/2015,0900,24.8,71.8,-,994,30,5.0,DD
5,LAND,,28/7/2015,1200,25.5,72.0,-,994,30,5.0,DD
5,LAND,,28/7/2015,1500,25.6,72.1,-,996,30,5.0,DD
5,LAND,,28/7/2015,1800,25.8,72.1,-,996,30,5.0,DD
5,LAND,,28/7/2015,2100,25.9,72.3,-,996,25,5.0,DD
5,LAND,,29/7/2015,0000,26.5,72.5,-,996,25,5.0,DD
5,LAND,,29/7/2015,0300,27.2,73.0,-,996,25,4.0,D
5,LAND,,29/7/2015,0600,27.2,73.0,-,996,25,4.0,D
5,LAND,,29/7/2015,0900,27.2,73.0,-,996,25,4.0,D
5,LAND,,29/7/2015,1200,27.7,73.0,-,998,25,4.0,D
5,LAND,,29/7/2015,1500,27.9,73.0,-,998,25,4.0,D
5,LAND,,29/7/2015,1800,27.9,73.1,-,998,25,3.0,D
5,LAND,,29/7/2015,2100,28.0,73.1,-,998,25,3.0,D
5,LAND,,30/7/2015,0000,28.7,73.4,-,998,25,3.0,D
5,LAND,,30/7/2015,0300,,,It further moved north-northeastwards and weakened into a well marked low pressure area over west Rajasthan and neighbourhood.,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,BOB,KOMEN,26/7/2015,0000,22.0,90.8,1.5,994,20,3.0,D
6,BOB,KOMEN,26/7/2015,0300,22.0,90.8,1.5,994,20,3.0,D
6,BOB,KOMEN,26/7/2015,0600,22.0,90.5,1.5,994,20,3.0,D
6,BOB,KOMEN,26/7/2015,1200,22.0,90.5,1.5,994,20,3.0,D
6,BOB,KOMEN,26/7/2015,1800,22.0,90.5,1.5,994,20,3.0,D
6,BOB,KOMEN,27/7/2015,0000,22.0,90.5,1.5,994,20,3.0,D
6,BOB,KOMEN,27/7/2015,0300,22.0,90.5,1.5,994,25,4.0,D
6,BOB,KOMEN,27/7/2015,0600,22.0,90.5,1.5,994,25,4.0,D
6,BOB,KOMEN,27/7/2015,1200,22.0,90.5,1.5,994,25,4.0,D
6,BOB,KOMEN,27/7/2015,1800,22.0,90.5,1.5,994,25,4.0,D
6,BOB,KOMEN,28/7/2015,0000,22.0,90.5,1.5,994,25,4.0,D
6,BOB,KOMEN,28/7/2015,0300,22.0,90.5,1.5,994,25,4.0,D
6,BOB,KOMEN,28/7/2015,0600,21.8,90.3,1.5,994,25,4.0,D
6,BOB,KOMEN,28/7/2015,1200,21.5,90.2,1.5,994,25,4.0,D
6,BOB,KOMEN,28/7/2015,1800,21.3,90.6,1.5,992,25,4.0,D
6,BOB,KOMEN,29/7/2015,0000,21.0,91.0,2.0,990,30,5.0,DD
6,BOB,KOMEN,29/7/2015,0300,21.1,91.0,2.0,990,30,5.0,DD
6,BOB,KOMEN,29/7/2015,0600,21.2,91.1,2.0,990,30,5.0,DD
6,BOB,KOMEN,29/7/2015,1200,21.5,91.4,2.0,988,30,6.0,DD
6,BOB,KOMEN,29/7/2015,1800,21.6,91.4,2.5,986,35,7.0,CS
6,BOB,KOMEN,30/7/2015,0000,21.7,91.4,2.5,986,35,7.0,CS
6,BOB,KOMEN,30/7/2015,0300,22.0,91.4,2.5,986,35,7.0,CS
6,BOB,KOMEN,30/7/2015,0600,22.2,91.4,2.5,986,40,8.0,CS
6,BOB,KOMEN,30/7/2015,0900,22.3,91.4,2.5,986,40,8.0,CS
6,BOB,KOMEN,30/7/2015,1200,22.4,91.4,2.5,988,35,7.0,CS
6,BOB,KOMEN,30/7/2015,,,,Crossed Bangladesh coast near longitude 91.40E during 1400-1500 UTC,,,,
6,BOB,KOMEN,30/7/2015,1500,22.6,91.3,-,988,35,7.0,CS
6,BOB,KOMEN,30/7/2015,1800,22.8,91.1,-,988,35,7.0,CS
6,BOB,KOMEN,30/7/2015,2100,23.0,91.0,-,988,30,6.0,DD
6,BOB,KOMEN,31/7/2015,0000,23.1,90.0,-,990,30,5.0,DD
6,BOB,KOMEN,31/7/2015,0300,23.1,90.0,-,990,30,5.0,DD
6,BOB,KOMEN,31/7/2015,0600,23.1,89.8,-,992,30,5.0,DD
6,BOB,KOMEN,31/7/2015,1200,23.1,89.5,-,994,25,4.0,D
6,BOB,KOMEN,31/7/2015,1800,23.1,89.4,-,994,25,4.0,D
6,BOB,KOMEN,1/8/2015,0000,23.2,89.2,-,994,20,4.0,D
6,BOB,KOMEN,1/8/2015,0300,23.2,89.2,-,994,20,4.0,D
6,BOB,KOMEN,1/8/2015,0600,23.5,88.8,-,994,20,4.0,D
6,BOB,KOMEN,1/8/2015,1200,23.8,88.4,-,994,20,4.0,D
6,BOB,KOMEN,1/8/2015,1800,23.8,87.5,-,994,20,4.0,D
6,BOB,KOMEN,2/8/2015,0000,23.8,86.7,-,996,20,3.0,D
6,BOB,KOMEN,2/8/2015,0300,23.5,86.0,-,996,20,3.0,D
6,BOB,KOMEN,2/8/2015,0600,23.3,85.7,-,996,20,3.0,D
6,BOB,KOMEN,2/8/2015,0900,23.1,85.5,-,996,20,3.0,D
6,BOB,KOMEN,2/8/2015,1200,,,Well Marked Low over Jharkhand and adjoining north Odisha and north Chhattisgarh,,,,
,,,,,,,,,,,
7,LAND,,4/8/2015,0300,22.7,80.5,-,998,25,3.0,D
7,LAND,,4/8/2015,0600,22.7,80.0,-,998,25,3.0,D
7,LAND,,4/8/2015,0900,22.7,79.5,-,998,25,3.0,D
7,LAND,,4/8/2015,1200,22.7,77.8,-,998,25,4.0,D
7,LAND,,4/8/2015,1800,22.7,77.8,-,998,25,4.0,D
7,LAND,,5/8/2015,0000,,,Weakened into a well marked low pressure area and lay over southwest Madhya Pradesh and neighbourhood. ,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,LAND,,16/9/2015,0300,19.6,83.5,-,998,25,3.0,D
8,LAND,,16/9/2015,0600,20.3,83.0,-,998,25,3.0,D
8,LAND,,16/9/2015,0900,20.4,82.7,-,998,25,3.0,D
8,LAND,,16/9/2015,1200,20.5,82.5,-,998,25,4.0,D
8,LAND,,16/9/2015,1500,20.6,82.0,-,998,25,4.0,D
8,LAND,,16/9/2015,1800,20.8,81.9,-,998,25,4.0,D
8,LAND,,16/9/2015,2100,21.0,81.9,-,998,25,4.0,D
8,LAND,,17/9/2015,0000,21.1,81.5,-,998,25,4.0,D
8,LAND,,17/9/2015,0300,21.0,79.5,-,998,30,4.0,DD
8,LAND,,17/9/2015,0600,20.5,79.5,-,998,30,4.0,DD
8,LAND,,17/9/2015,0900,20.0,79.5,-,998,30,4.0,DD
8,LAND,,17/9/2015,1200,20.5,79.0,-,996,30,5.0,DD
8,LAND,,17/9/2015,1500,20.0,77.5,-,996,30,5.0,DD
8,LAND,,17/9/2015,1800,20.0,77.0,-,996,30,5.0,DD
8,LAND,,17/9/2015,2100,20.0,76.4,-,996,30,5.0,DD
8,LAND,,18/9/2015,0000,20.8,77.4,-,996,25,5.0,DD
8,LAND,,18/9/2015,0300,20.7,77.0,-,996,30,4.0,D
8,LAND,,18/9/2015,0600,20.0,77.0,-,998,30,4.0,D
8,LAND,,18/9/2015,0900,20.7,76.5,-,998,25,4.0,D
8,LAND,,18/9/2015,1200,20.5,76.0,-,998,25,4.0,D
8,LAND,,18/9/2015,1500,20.5,75.8,-,998,25,4.0,D
8,LAND,,18/9/2015,1800,20.5,75.5,-,998,25,4.0,D
8,LAND,,18/9/2015,2100,20.8,75.0,-,998,25,4.0,D
8,LAND,,19/9/2015,0000,21.0,74.5,-,998,25,4.0,D
8,LAND,,19/9/2015,0300,,,It weakened into  well marked low pressure area over north Madhya Maharashtra & adjoining areas of southwest Madhya Pradesh and Gujarat region.,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,ARB,,9/10/2015,0000,14.0,70.3,1.5,1004,25,3.0,D
9,ARB,,9/10/2015,0300,14.0,70.3,1.5,1004,25,4.0,D
9,ARB,,9/10/2015,0600,14.1,70.3,1.5,1004,25,4.0,D
9,ARB,,9/10/2015,1200,14.3,70.2,1.5,1002,25,4.0,D
9,ARB,,9/10/2015,1800,14.7,69.9,2.0,1001,30,5.0,DD
9,ARB,,10/10/2015,0000,15.0,69.6,2.0,1001,30,5.0,DD
9,ARB,,10/10/2015,0300,15.1,69.5,2.0,1001,30,5.0,DD
9,ARB,,10/10/2015,0600,15.1,69.4,2.0,1000,30,6.0,DD
9,ARB,,10/10/2015,1200,15.2,69.3,2.0,1000,30,6.0,DD
9,ARB,,10/10/2015,1800,15.3,69.2,2.0,1000,30,6.0,DD
9,ARB,,11/10/2015,0000,15.5,69.2,2.0,1001,30,5.0,DD
9,ARB,,11/10/2015,0300,15.6,69.2,1.5,1003,25,4.0,D
9,ARB,,11/10/2015,0600,15.7,69.2,1.5,1003,25,4.0,D
9,ARB,,11/10/2015,1200,15.9,69.2,1.5,1004,25,3.0,D
9,ARB,,11/10/2015,1800,16.0,69.2,1.5,1004,25,3.0,D
