datetime,serial_number_of_system_during_year,basin_of_origin,name,date_dd-mm-yyyy,time-utc,lat,long,ci_no,estimated_central_pressure_hPa,maximum_sustained_surface_wind_kt,pressure_drop_hPa,grade,flow,basin_at_time,data_type
5/20/2020 8:00,1,BOB,AMPHAN,20-05-2020,800,21.1,88.1,5,958,90,42,ESCS,O2L,BoB,IPL
5/20/2020 8:30,1,BOB,AMPHAN,20-05-2020,830,21.3,88.1,5,959,90,42,ESCS,O2L,BoB,IPL
5/20/2020 9:00,1,BOB,AMPHAN,20-05-2020,900,21.4,88.1,5,960,90,42,ESCS,O2L,BoB,BT
12/17/2016 3:00,10,ARB,ARB-E10-2016,17-12-2016,300,11,62.5,1.5,998,25,3,D,O2L,AS,BT
12/17/2016 3:30,10,ARB,ARB-E10-2016,17-12-2016,330,11.2,62.4,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 4:00,10,ARB,ARB-E10-2016,17-12-2016,400,11.4,62.2,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 4:30,10,ARB,ARB-E10-2016,17-12-2016,430,11.5,62.1,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 5:00,10,ARB,ARB-E10-2016,17-12-2016,500,11.7,61.9,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 5:30,10,ARB,ARB-E10-2016,17-12-2016,530,11.8,61.8,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 6:00,10,ARB,ARB-E10-2016,17-12-2016,600,11.8,61.7,1.5,998,25,3,D,O2L,AS,BT
12/17/2016 6:30,10,ARB,ARB-E10-2016,17-12-2016,630,11.8,61.6,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 7:00,10,ARB,ARB-E10-2016,17-12-2016,700,11.8,61.5,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 7:30,10,ARB,ARB-E10-2016,17-12-2016,730,11.7,61.4,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 8:00,10,ARB,ARB-E10-2016,17-12-2016,800,11.7,61.2,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 8:30,10,ARB,ARB-E10-2016,17-12-2016,830,11.7,61.1,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 9:00,10,ARB,ARB-E10-2016,17-12-2016,900,11.6,61,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 9:30,10,ARB,ARB-E10-2016,17-12-2016,930,11.6,60.9,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 10:00,10,ARB,ARB-E10-2016,17-12-2016,1000,11.5,60.8,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 10:30,10,ARB,ARB-E10-2016,17-12-2016,1030,11.4,60.7,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 11:00,10,ARB,ARB-E10-2016,17-12-2016,1100,11.4,60.7,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 11:30,10,ARB,ARB-E10-2016,17-12-2016,1130,11.3,60.6,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 12:00,10,ARB,ARB-E10-2016,17-12-2016,1200,11.3,60.5,1.5,998,25,3,D,O2L,AS,BT
12/17/2016 12:30,10,ARB,ARB-E10-2016,17-12-2016,1230,11.3,60.4,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 13:00,10,ARB,ARB-E10-2016,17-12-2016,1300,11.2,60.4,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 13:30,10,ARB,ARB-E10-2016,17-12-2016,1330,11.2,60.3,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 14:00,10,ARB,ARB-E10-2016,17-12-2016,1400,11.1,60.3,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 14:30,10,ARB,ARB-E10-2016,17-12-2016,1430,11.1,60.2,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 15:00,10,ARB,ARB-E10-2016,17-12-2016,1500,11.1,60.2,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 15:30,10,ARB,ARB-E10-2016,17-12-2016,1530,11,60.1,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 16:00,10,ARB,ARB-E10-2016,17-12-2016,1600,11,60.1,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 16:30,10,ARB,ARB-E10-2016,17-12-2016,1630,10.9,60,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 17:00,10,ARB,ARB-E10-2016,17-12-2016,1700,10.9,59.9,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 17:30,10,ARB,ARB-E10-2016,17-12-2016,1730,10.9,59.9,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 18:00,10,ARB,ARB-E10-2016,17-12-2016,1800,10.8,59.8,1.5,998,25,3,D,O2L,AS,BT
12/17/2016 18:30,10,ARB,ARB-E10-2016,17-12-2016,1830,10.7,59.7,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 19:00,10,ARB,ARB-E10-2016,17-12-2016,1900,10.7,59.6,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 19:30,10,ARB,ARB-E10-2016,17-12-2016,1930,10.6,59.5,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 20:00,10,ARB,ARB-E10-2016,17-12-2016,2000,10.5,59.3,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 20:30,10,ARB,ARB-E10-2016,17-12-2016,2030,10.4,59.2,1.5,998,25,3,D,O2L,AS,IPL
12/17/2016 21:00,10,ARB,ARB-E10-2016,17-12-2016,2100,10.3,59,1.5,997,25,3,D,O2L,AS,IPL
12/17/2016 21:30,10,ARB,ARB-E10-2016,17-12-2016,2130,10.2,58.9,1.5,997,25,3,D,O2L,AS,IPL
12/17/2016 22:00,10,ARB,ARB-E10-2016,17-12-2016,2200,10.1,58.7,1.5,997,25,3,D,O2L,AS,IPL
12/17/2016 22:30,10,ARB,ARB-E10-2016,17-12-2016,2230,10,58.5,1.5,997,25,3,D,O2L,AS,IPL
12/17/2016 23:00,10,ARB,ARB-E10-2016,17-12-2016,2300,10,58.4,1.5,996,25,3,D,O2L,AS,IPL
12/17/2016 23:30,10,ARB,ARB-E10-2016,17-12-2016,2330,9.9,58.2,1.5,996,25,3,D,O2L,AS,IPL
12/18/2016 0:00,10,ARB,ARB-E10-2016,18-12-2016,0,9.8,58,1.5,996,25,3,D,O2L,AS,BT
12/18/2016 0:30,10,ARB,ARB-E10-2016,18-12-2016,30,9.7,57.8,1.5,996,25,3,D,O2L,AS,IPL
12/18/2016 1:00,10,ARB,ARB-E10-2016,18-12-2016,100,9.7,57.6,1.5,995,25,3,D,O2L,AS,IPL
12/18/2016 1:30,10,ARB,ARB-E10-2016,18-12-2016,130,9.6,57.4,1.5,995,25,3,D,O2L,AS,IPL
12/18/2016 2:00,10,ARB,ARB-E10-2016,18-12-2016,200,9.5,57.2,1.5,995,20,3,D,O2L,AS,IPL
12/18/2016 2:30,10,ARB,ARB-E10-2016,18-12-2016,230,9.5,57,1.5,994,20,3,D,O2L,AS,IPL
12/18/2016 3:00,10,ARB,ARB-E10-2016,18-12-2016,300,9.4,56.8,1.5,994,20,3,D,O2L,AS,BT
6/27/2016 9:00,2,ARB,ARB-E2-2016,27-06-2016,900,21.5,64.5,1.5,996,25,4,D,O2L,AS,BT
6/27/2016 9:30,2,ARB,ARB-E2-2016,27-06-2016,930,21.5,64.4,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 10:00,2,ARB,ARB-E2-2016,27-06-2016,1000,21.5,64.3,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 10:30,2,ARB,ARB-E2-2016,27-06-2016,1030,21.5,64.2,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 11:00,2,ARB,ARB-E2-2016,27-06-2016,1100,21.5,64.1,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 11:30,2,ARB,ARB-E2-2016,27-06-2016,1130,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 12:00,2,ARB,ARB-E2-2016,27-06-2016,1200,21.5,64,1.5,996,25,4,D,O2L,AS,BT
6/27/2016 12:30,2,ARB,ARB-E2-2016,27-06-2016,1230,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 13:00,2,ARB,ARB-E2-2016,27-06-2016,1300,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 13:30,2,ARB,ARB-E2-2016,27-06-2016,1330,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 14:00,2,ARB,ARB-E2-2016,27-06-2016,1400,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 14:30,2,ARB,ARB-E2-2016,27-06-2016,1430,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 15:00,2,ARB,ARB-E2-2016,27-06-2016,1500,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 15:30,2,ARB,ARB-E2-2016,27-06-2016,1530,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 16:00,2,ARB,ARB-E2-2016,27-06-2016,1600,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 16:30,2,ARB,ARB-E2-2016,27-06-2016,1630,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 17:00,2,ARB,ARB-E2-2016,27-06-2016,1700,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 17:30,2,ARB,ARB-E2-2016,27-06-2016,1730,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 18:00,2,ARB,ARB-E2-2016,27-06-2016,1800,21.5,64,1.5,996,25,4,D,O2L,AS,BT
6/27/2016 18:30,2,ARB,ARB-E2-2016,27-06-2016,1830,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 19:00,2,ARB,ARB-E2-2016,27-06-2016,1900,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 19:30,2,ARB,ARB-E2-2016,27-06-2016,1930,21.5,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 20:00,2,ARB,ARB-E2-2016,27-06-2016,2000,21.6,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 20:30,2,ARB,ARB-E2-2016,27-06-2016,2030,21.6,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 21:00,2,ARB,ARB-E2-2016,27-06-2016,2100,21.7,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 21:30,2,ARB,ARB-E2-2016,27-06-2016,2130,21.7,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 22:00,2,ARB,ARB-E2-2016,27-06-2016,2200,21.7,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 22:30,2,ARB,ARB-E2-2016,27-06-2016,2230,21.8,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 23:00,2,ARB,ARB-E2-2016,27-06-2016,2300,21.8,64,1.5,996,25,4,D,O2L,AS,IPL
6/27/2016 23:30,2,ARB,ARB-E2-2016,27-06-2016,2330,21.8,64,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 0:00,2,ARB,ARB-E2-2016,28-06-2016,0,21.8,64,1.5,996,25,4,D,O2L,AS,BT
6/28/2016 0:30,2,ARB,ARB-E2-2016,28-06-2016,30,21.8,63.9,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 1:00,2,ARB,ARB-E2-2016,28-06-2016,100,21.7,63.6,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 1:30,2,ARB,ARB-E2-2016,28-06-2016,130,21.6,63.2,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 2:00,2,ARB,ARB-E2-2016,28-06-2016,200,21.4,62.9,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 2:30,2,ARB,ARB-E2-2016,28-06-2016,230,21.3,62.6,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 3:00,2,ARB,ARB-E2-2016,28-06-2016,300,21.3,62.5,1.5,996,25,4,D,O2L,AS,BT
6/28/2016 3:30,2,ARB,ARB-E2-2016,28-06-2016,330,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 4:00,2,ARB,ARB-E2-2016,28-06-2016,400,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 4:30,2,ARB,ARB-E2-2016,28-06-2016,430,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 5:00,2,ARB,ARB-E2-2016,28-06-2016,500,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 5:30,2,ARB,ARB-E2-2016,28-06-2016,530,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 6:00,2,ARB,ARB-E2-2016,28-06-2016,600,21.3,62.5,1.5,996,25,4,D,O2L,AS,BT
6/28/2016 6:30,2,ARB,ARB-E2-2016,28-06-2016,630,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 7:00,2,ARB,ARB-E2-2016,28-06-2016,700,21.3,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 7:30,2,ARB,ARB-E2-2016,28-06-2016,730,21.2,62.5,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 8:00,2,ARB,ARB-E2-2016,28-06-2016,800,21.2,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 8:30,2,ARB,ARB-E2-2016,28-06-2016,830,21.2,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 9:00,2,ARB,ARB-E2-2016,28-06-2016,900,21.1,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 9:30,2,ARB,ARB-E2-2016,28-06-2016,930,21.1,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 10:00,2,ARB,ARB-E2-2016,28-06-2016,1000,21,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 10:30,2,ARB,ARB-E2-2016,28-06-2016,1030,20.9,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 11:00,2,ARB,ARB-E2-2016,28-06-2016,1100,20.9,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 11:30,2,ARB,ARB-E2-2016,28-06-2016,1130,20.8,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 12:00,2,ARB,ARB-E2-2016,28-06-2016,1200,20.8,62.3,1.5,996,25,4,D,O2L,AS,BT
6/28/2016 12:30,2,ARB,ARB-E2-2016,28-06-2016,1230,20.8,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 13:00,2,ARB,ARB-E2-2016,28-06-2016,1300,20.7,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 13:30,2,ARB,ARB-E2-2016,28-06-2016,1330,20.7,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 14:00,2,ARB,ARB-E2-2016,28-06-2016,1400,20.6,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 14:30,2,ARB,ARB-E2-2016,28-06-2016,1430,20.5,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 15:00,2,ARB,ARB-E2-2016,28-06-2016,1500,20.5,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 15:30,2,ARB,ARB-E2-2016,28-06-2016,1530,20.4,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 16:00,2,ARB,ARB-E2-2016,28-06-2016,1600,20.4,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 16:30,2,ARB,ARB-E2-2016,28-06-2016,1630,20.4,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 17:00,2,ARB,ARB-E2-2016,28-06-2016,1700,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 17:30,2,ARB,ARB-E2-2016,28-06-2016,1730,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 18:00,2,ARB,ARB-E2-2016,28-06-2016,1800,20.3,62.4,1.5,996,25,4,D,O2L,AS,BT
6/28/2016 18:30,2,ARB,ARB-E2-2016,28-06-2016,1830,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 19:00,2,ARB,ARB-E2-2016,28-06-2016,1900,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 19:30,2,ARB,ARB-E2-2016,28-06-2016,1930,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 20:00,2,ARB,ARB-E2-2016,28-06-2016,2000,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 20:30,2,ARB,ARB-E2-2016,28-06-2016,2030,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 21:00,2,ARB,ARB-E2-2016,28-06-2016,2100,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 21:30,2,ARB,ARB-E2-2016,28-06-2016,2130,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 22:00,2,ARB,ARB-E2-2016,28-06-2016,2200,20.3,62.4,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 22:30,2,ARB,ARB-E2-2016,28-06-2016,2230,20.3,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 23:00,2,ARB,ARB-E2-2016,28-06-2016,2300,20.3,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/28/2016 23:30,2,ARB,ARB-E2-2016,28-06-2016,2330,20.3,62.3,1.5,996,25,4,D,O2L,AS,IPL
6/29/2016 0:00,2,ARB,ARB-E2-2016,29-06-2016,0,20.3,62.3,1.5,996,25,4,D,O2L,AS,BT
6/22/2015 0:00,3,ARB,ARB-E3-2015,22-06-2015,0,20.5,69.5,1.5,988,25,4,D,O2L,AS,BT
6/22/2015 0:30,3,ARB,ARB-E3-2015,22-06-2015,30,20.4,68.9,1.5,988,25,4,D,O2L,AS,IPL
6/22/2015 1:00,3,ARB,ARB-E3-2015,22-06-2015,100,20.3,68.3,1.5,989,25,4,D,O2L,AS,IPL
6/22/2015 1:30,3,ARB,ARB-E3-2015,22-06-2015,130,20.2,67.8,1.5,989,25,4,D,O2L,AS,IPL
6/22/2015 2:00,3,ARB,ARB-E3-2015,22-06-2015,200,20.1,67.4,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 2:30,3,ARB,ARB-E3-2015,22-06-2015,230,20,67.1,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 3:00,3,ARB,ARB-E3-2015,22-06-2015,300,20,67,1.5,990,25,4,D,O2L,AS,BT
6/22/2015 3:30,3,ARB,ARB-E3-2015,22-06-2015,330,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 4:00,3,ARB,ARB-E3-2015,22-06-2015,400,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 4:30,3,ARB,ARB-E3-2015,22-06-2015,430,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 5:00,3,ARB,ARB-E3-2015,22-06-2015,500,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 5:30,3,ARB,ARB-E3-2015,22-06-2015,530,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 6:00,3,ARB,ARB-E3-2015,22-06-2015,600,20,67,1.5,990,25,4,D,O2L,AS,BT
6/22/2015 6:30,3,ARB,ARB-E3-2015,22-06-2015,630,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 7:00,3,ARB,ARB-E3-2015,22-06-2015,700,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 7:30,3,ARB,ARB-E3-2015,22-06-2015,730,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 8:00,3,ARB,ARB-E3-2015,22-06-2015,800,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 8:30,3,ARB,ARB-E3-2015,22-06-2015,830,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 9:00,3,ARB,ARB-E3-2015,22-06-2015,900,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 9:30,3,ARB,ARB-E3-2015,22-06-2015,930,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 10:00,3,ARB,ARB-E3-2015,22-06-2015,1000,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 10:30,3,ARB,ARB-E3-2015,22-06-2015,1030,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 11:00,3,ARB,ARB-E3-2015,22-06-2015,1100,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 11:30,3,ARB,ARB-E3-2015,22-06-2015,1130,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 12:00,3,ARB,ARB-E3-2015,22-06-2015,1200,20,67,1.5,990,25,4,D,O2L,AS,BT
6/22/2015 12:30,3,ARB,ARB-E3-2015,22-06-2015,1230,20,67,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 13:00,3,ARB,ARB-E3-2015,22-06-2015,1300,20,67.1,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 13:30,3,ARB,ARB-E3-2015,22-06-2015,1330,20,67.2,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 14:00,3,ARB,ARB-E3-2015,22-06-2015,1400,20,67.3,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 14:30,3,ARB,ARB-E3-2015,22-06-2015,1430,20.1,67.4,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 15:00,3,ARB,ARB-E3-2015,22-06-2015,1500,20.1,67.6,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 15:30,3,ARB,ARB-E3-2015,22-06-2015,1530,20.1,67.7,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 16:00,3,ARB,ARB-E3-2015,22-06-2015,1600,20.1,67.9,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 16:30,3,ARB,ARB-E3-2015,22-06-2015,1630,20.1,68.1,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 17:00,3,ARB,ARB-E3-2015,22-06-2015,1700,20.2,68.2,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 17:30,3,ARB,ARB-E3-2015,22-06-2015,1730,20.2,68.4,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 18:00,3,ARB,ARB-E3-2015,22-06-2015,1800,20.2,68.5,1.5,990,25,4,D,O2L,AS,BT
6/22/2015 18:30,3,ARB,ARB-E3-2015,22-06-2015,1830,20.2,68.6,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 19:00,3,ARB,ARB-E3-2015,22-06-2015,1900,20.2,68.7,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 19:30,3,ARB,ARB-E3-2015,22-06-2015,1930,20.2,68.9,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 20:00,3,ARB,ARB-E3-2015,22-06-2015,2000,20.3,69,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 20:30,3,ARB,ARB-E3-2015,22-06-2015,2030,20.3,69.1,1.5,990,25,4,D,O2L,AS,IPL
6/22/2015 21:00,3,ARB,ARB-E3-2015,22-06-2015,2100,20.3,69.2,1.5,989,25,5,D,O2L,AS,IPL
6/22/2015 21:30,3,ARB,ARB-E3-2015,22-06-2015,2130,20.3,69.3,1.5,989,25,5,D,O2L,AS,IPL
6/22/2015 22:00,3,ARB,ARB-E3-2015,22-06-2015,2200,20.3,69.4,1.5,989,25,5,D,O2L,AS,IPL
6/22/2015 22:30,3,ARB,ARB-E3-2015,22-06-2015,2230,20.3,69.6,2,989,30,5,DD,O2L,AS,IPL
6/22/2015 23:00,3,ARB,ARB-E3-2015,22-06-2015,2300,20.3,69.7,2,989,30,5,DD,O2L,AS,IPL
6/22/2015 23:30,3,ARB,ARB-E3-2015,22-06-2015,2330,20.3,69.8,2,989,30,5,DD,O2L,AS,IPL
6/23/2015 0:00,3,ARB,ARB-E3-2015,23-06-2015,0,20.4,69.9,2,989,30,5,DD,O2L,AS,IPL
6/23/2015 0:30,3,ARB,ARB-E3-2015,23-06-2015,30,20.4,70,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 1:00,3,ARB,ARB-E3-2015,23-06-2015,100,20.4,70.1,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 1:30,3,ARB,ARB-E3-2015,23-06-2015,130,20.4,70.2,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 2:00,3,ARB,ARB-E3-2015,23-06-2015,200,20.4,70.3,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 2:30,3,ARB,ARB-E3-2015,23-06-2015,230,20.5,70.4,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 3:00,3,ARB,ARB-E3-2015,23-06-2015,300,20.5,70.5,2,988,30,6,DD,O2L,AS,BT
6/23/2015 3:30,3,ARB,ARB-E3-2015,23-06-2015,330,20.5,70.6,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 4:00,3,ARB,ARB-E3-2015,23-06-2015,400,20.6,70.7,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 4:30,3,ARB,ARB-E3-2015,23-06-2015,430,20.7,70.8,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 5:00,3,ARB,ARB-E3-2015,23-06-2015,500,20.8,70.8,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 5:30,3,ARB,ARB-E3-2015,23-06-2015,530,20.9,70.9,2,988,30,6,DD,O2L,AS,IPL
6/23/2015 6:00,3,ARB,ARB-E3-2015,23-06-2015,600,21,71,2,988,30,6,DD,O2L,AS,BT
10/9/2015 0:00,9,ARB,ARB-E9-2015,9/10/2015,0,14,70.3,1.5,1004,25,3,D,O2L,AS,BT
10/9/2015 0:30,9,ARB,ARB-E9-2015,9/10/2015,30,14,70.3,1.5,1004,25,3,D,O2L,AS,IPL
10/9/2015 1:00,9,ARB,ARB-E9-2015,9/10/2015,100,14,70.3,1.5,1004,25,3,D,O2L,AS,IPL
10/9/2015 1:30,9,ARB,ARB-E9-2015,9/10/2015,130,14,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 2:00,9,ARB,ARB-E9-2015,9/10/2015,200,14,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 2:30,9,ARB,ARB-E9-2015,9/10/2015,230,14,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 3:00,9,ARB,ARB-E9-2015,9/10/2015,300,14,70.3,1.5,1004,25,4,D,O2L,AS,BT
10/9/2015 3:30,9,ARB,ARB-E9-2015,9/10/2015,330,14,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 4:00,9,ARB,ARB-E9-2015,9/10/2015,400,14,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 4:30,9,ARB,ARB-E9-2015,9/10/2015,430,14,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 5:00,9,ARB,ARB-E9-2015,9/10/2015,500,14.1,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 5:30,9,ARB,ARB-E9-2015,9/10/2015,530,14.1,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 6:00,9,ARB,ARB-E9-2015,9/10/2015,600,14.1,70.3,1.5,1004,25,4,D,O2L,AS,BT
10/9/2015 6:30,9,ARB,ARB-E9-2015,9/10/2015,630,14.1,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 7:00,9,ARB,ARB-E9-2015,9/10/2015,700,14.1,70.3,1.5,1004,25,4,D,O2L,AS,IPL
10/9/2015 7:30,9,ARB,ARB-E9-2015,9/10/2015,730,14.1,70.3,1.5,1004,25,4,D,O2L,AS,IPL
